Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,uuid,outlier_features,algorithm
00360705,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,664a3605726548e6a28e99a9a2eb3d04,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370820,701806,5500005668.0,10,4,4,14,F,,708,708.0,Z011,V5,1040,1157,1.1125,100,E98,2000,,5300184625.0,0.0,2,14,140300000,ST,0,ddffdfbe4c6949f8a3531375c8f45c5b,Dispolosgröße,"ECOD, COPOD"
60031634,706085,5500005481.0,10,28,28,56,F,,203,203.0,Z011,Y5,1400,807402,576.7157142857143,1,E13,2100,,5300384082.0,0.0,1,28,070200000,ST,0,fc3241cc91e245c4b3c5c59e45bb3576,"DispoGruppe, Dispolosgröße, Warengruppe, Gesamtwert",IForest
00310915,702750,,0,0,0,0,F,,203,203.0,Z011,Y5,11040,1537874,139.30018115942028,1,E15,3000,,5300004652.0,0.0,1,210,030202000,ST,0,542d5f78e3334068948526f6ffc1cf7a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60049830,700339,5500009030.0,10,21,21,84,F,,708,708.0,Z011,Y3,0,0,0.0,100,E15,2100,,5300531396.0,0.0,1,14,070400000,ST,0,6e9ec0b002cf4079b2b050c8e442f61c,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
60075979,709741,5500008827.0,10,42,42,42,F,,713,713.0,Z008,X5,30,8155,271.8333333333333,1,E20,2000,,5300530883.0,0.0,1,42,010401000,ST,0,7260682a13ec4beb9e097ddc1466afde,"Dispolosgröße, Planlieferzeit Vertrag, Einkäufer, Disponent, Vertrag Fix1","ECOD, COPOD"
60014153,1900,,0,0,0,0,F,,277,277.0,Z012,Z1,1180,1334246,1130.7169491525424,1,,3000,,5300372931.0,0.0,1,19,070200000,ST,0,aabd889681e247b4b9ce48b04ea9a4e2,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00240177,704239,5500005396.0,10,60,60,183,F,,708,708.0,Z011,Y5,12950,4007881,309.4888803088803,1,E13,2100,,5300061780.0,0.0,1,360,090200000,ST,0,5f9b705e6bb24f7691ca69ff2dc82f91,"Gesamtbestand, Gesamtwert, Planlieferzeit Vertrag, Vertrag_Fix2, Vertrag Fix1","kNN, IForest, ECOD, COPOD"
04105119,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,0,0,0.0,1,E13,3000,,,,1,7,530103000,ST,0,94bd3b3a097548589f0b67a192e18b2d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
04005270,706943,,0,0,0,0,F,,272,272.0,Z012,Z7,90,162,1.8,1000,,3000,,,,1,35,130000000,ST,0,00c221c3053241a0b58879e6dfa087c4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60025008,702686,5500007737.0,10,28,28,112,F,,715,715.0,Z003,Y4,60,46477,774.6166666666667,1,E13,2100,,5300427579.0,0.0,1,84,080100000,ST,0,86aea319c992437fbf8037de2dfeae31,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
00111385,719499,,0,0,0,0,E,50.0,259,999.0,,EX,0,0,0.0,1,,2100,,5300548568.0,3.0,0,999,550100000,ST,0,e332466255224701abffac850f1b9b80,"Beschaffungsart, Sonderbeschaffungsart, DispoGruppe, Einkäufer, Disponent, WE_Bearbeitungszeit","ECOD, COPOD"
95172158,2000,,0,0,0,0,F,40.0,728,728.0,Z012,Z1,5370,2629678,489.6979515828678,1,,3000,3000.0,5300190433.0,0.0,1,56,010502000,ST,0,144b431ca98a4cde9c756d4b70eeb043,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60017733,708868,,0,0,0,0,F,,219,219.0,Z001,Y2,8940,2471039,276.40257270693513,1,E13,2100,,5300393310.0,0.0,1,56,100202000,ST,0,300d3ea8754a4512bad0e5eb245e7b00,"Infosatznummer, Materialnummer, Lieferant OB",kNN
34308600,1000,,0,0,0,0,F,,991,991.0,Z001,Z1,120,932124,7767.7,1,,2100,,5300466340.0,0.0,1,7,010403000,ST,0,a42801c0a4a74a8983e81c6a5f0489d5,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00131163,700049,5500006262.0,10,14,14,60,F,,203,203.0,Z011,Y5,330,370809,1123.6636363636364,1,E11,2100,,5300171522.0,0.0,1,70,070200000,ST,0,c7edae00c3b14f5aa2785057ba4f2be4,"Warengruppe, Dispolosgröße, Kalender, DispoGruppe",IForest
04005263,706943,,0,0,0,0,F,,208,208.0,Z001,Z1,0,0,0.0,1000,,2100,,,,1,999,130000000,ST,0,37599072eb0e4633a70eb4e880f105a2,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60024860,709741,5500004486.0,20,42,42,42,F,30.0,713,713.0,Z008,V9,490,3046477,6217.3,1,E18,2100,,5300386627.0,3.0,1,42,010402000,ST,0,17ca43b874754b3da586d15f6c4eab46,"Dispolosgröße, Gesamtwert, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","kNN, IForest, ECOD, COPOD"
23250303,700409,4600012390.0,10,126,0,0,F,,203,203.0,Z010,Y9,157650,4152175,26.33793212813194,1,E13,2000,,5300071949.0,0.0,1,21,050400000,ST,0,92fc4e2c15e24efe97adc443ea416927,"Gesamtbestand, Warengruppe, Gesamtwert, Vertrag OB, Planlieferzeit Vertrag","kNN, IForest, ECOD, COPOD"
00346981,707195,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,0.0,100,,2100,,,,1,21,080600000,ST,0,dc9b8b1895e9446b95fbf15ad1db1fb4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60103024,702686,5500007826.0,10,28,28,112,F,,715,715.0,Z003,Y4,1960,165816,84.6,100,E13,2000,,5300509369.0,0.0,1,84,080600000,ST,0,15f16f673bd84265b34d60d48baf8c7d,"Gesamtbestand, Dispolosgröße, Vertrag_Fix2, DispoGruppe",IForest
60029458,700585,,0,0,0,0,F,,203,203.0,Z010,Y5,3610,1513188,419.1656509695291,1,E14,3000,,5300383413.0,0.0,1,210,030203000,ST,0,6c4d7a90cc264012a70de814b0e3b505,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60047471,701806,5500004604.0,10,4,4,60,F,,708,708.0,Z011,V5,13220,127561,9.649092284417549,100,E98,2100,,5300411882.0,0.0,2,4,140100000,ST,0,7923bda1b7754fbf88f8ae9afb6ca62a,Dispolosgröße,"ECOD, COPOD"
60034542,708038,5500007303.0,10,14,14,84,F,,715,715.0,Z001,Y6,40,4035,100.875,1,E11,2000,,5300386615.0,0.0,1,84,080100000,ST,0,2aadd1ecc25d489cb3315eb7a30350bc,"Gesamtbestand, Disponent, Dispolosgröße, Kalender",IForest
00346984,707195,,0,0,0,0,F,,276,276.0,Z012,Z1,430,2435,5.662790697674419,100,,3000,,,,1,140,080600000,ST,0,a7504c623be84f3789d6461dba01514c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00240231,718056,,0,0,0,0,F,,208,208.0,Z001,Y9,28810,11285741,391.729989586949,1,E13,2000,,5300544659.0,2.0,1,360,090100000,ST,0,2cbb879f8de2437eb4eb14d85277a889,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00200218,701710,5500005288.0,10,14,14,42,F,,731,731.0,Z008,Y6,3090200,79317,0.0256672707268138,1000,E14,2100,,5300143552.0,0.0,1,35,100201000,MM,0,fec769a94443422dab45e648971a97c0,"Einkäufer, Disponent","ECOD, COPOD"
04005191,706943,,0,0,0,0,F,,208,208.0,Z001,Z7,0,0,0.0,1000,,2000,,,,1,45,130000000,ST,0,a540c5ac48f5458488a55ca22b7c26e6,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60010714,700020,5500005894.0,10,70,70,84,F,,708,708.0,Z011,X4,1000,2560,2.56,100,E20,2100,,5300360238.0,0.0,1,70,140400000,ST,0,ff1f2377826b472197ba8e7f40ba0215,"Vertrag_Fix2, Materialnummer, Planlieferzeit Vertrag, Vertrag Fix1","IForest, ECOD, COPOD"
00371139,706261,,0,0,0,0,F,,272,272.0,Z012,Y9,610,13332,21.85573770491803,100,E13,3000,,,,1,7,140000000,ST,0,0d46f8958ea94470a00cd98e15536963,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370805,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140700000,ST,0,30df30712c8745d4ae20c656f519524d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00346981,707195,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,0.0,100,,2000,,,,1,21,080600000,ST,0,1073fbb406d149498de9e51f1a1e058b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60030875,702686,5500007889.0,10,28,28,112,F,,715,715.0,Z003,Y4,40,7953,198.825,1,E13,2000,,5300390980.0,0.0,1,84,080100000,ST,0,9fd53ae2a7724463855041d9b1ee2e29,"Gesamtbestand, Dispolosgröße, Vertrag_Fix2, DispoGruppe",IForest
00300534,700368,,0,0,0,0,F,,203,203.0,Z010,Y9,0,0,0.0,100,E11,2000,,,,1,365,131500000,ST,0,913669603dc0408a92c086d9a66b22a3,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00346399,708038,5500006027.0,10,14,14,84,F,,715,715.0,Z001,Y6,110,28363,257.8454545454546,1,E11,2100,,5300387410.0,0.0,1,84,080100000,ST,0,6b2cd5ab6cdc4e67885cdef09b18ec76,"Kalender, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
04006262,708110,,0,0,0,0,F,,277,277.0,Z012,Y4,30,6292,209.73333333333332,1,E13,3000,,,,1,14,120000000,ST,0,4f760d695c454f9eb032ef923525a55c,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60008832,701528,5500005644.0,10,14,14,56,F,,733,733.0,Z011,Y9,20060,3383949,168.69137587238285,1,E14,2000,,5300355245.0,0.0,1,56,060100000,ST,0,3da36a29a68f4d3bab425d629eeec2c1,"Gesamtbestand, Einkäufer, Disponent, Gesamtwert","kNN, IForest, ECOD, COPOD"
00350010,701806,5500000537.0,10,4,4,60,F,,708,708.0,Z011,V5,31620,9749,0.3083175205566097,100,E98,2100,,5300174045.0,0.0,2,4,140200000,ST,0,bf34bc421d5048028aec92ffb9996dbe,Dispolosgröße,"ECOD, COPOD"
00130459,703334,,0,0,0,0,F,,203,203.0,Z010,Y5,230,979852,4260.226086956522,1,E14,2100,,5300013791.0,0.0,1,210,070200000,ST,0,9689099db06f4be7ae905eae9c606fb1,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370791,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,6b570f44deda41fb847f5c85217ef509,"Infosatznummer, Materialnummer, Lieferant OB",kNN
28288000,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,4930,3146156,638.1655172413793,1,,3000,3000.0,5300265194.0,0.0,1,999,550100000,ST,0,b794f8c0311741f6980b935e2779cdd4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00190543,701806,5500005662.0,10,4,4,60,F,,708,708.0,Z011,V4,9610,27329,2.8438085327783558,100,E98,2100,,5300380507.0,0.0,2,35,090100000,ST,0,8c71be2f531a4da3bce907bc26a125f9,Dispolosgröße,"ECOD, COPOD"
37012201,702855,,0,0,0,0,F,,203,203.0,Z010,Y5,4020,1996475,496.63557213930346,1,E13,2100,,5300196250.0,0.0,2,210,030201000,ST,0,3ec79931e90645638db9e47710a6f857,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370926,706261,,0,0,0,0,F,,272,272.0,Z012,Y9,990,18414,18.6,100,E13,3000,,,,1,7,140300000,ST,0,476418631fac412a94366e931aa311b3,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60019789,701806,5500002601.0,10,4,4,60,F,,708,708.0,Z008,V5,130,2809,21.607692307692307,100,E98,2100,,5300379599.0,0.0,2,4,140700000,ST,0,008c09ff8e3e41a2900c529b6b37e503,Dispolosgröße,"ECOD, COPOD"
04004938,714785,,0,0,0,0,F,,279,279.0,Z001,Z2,20,4724,236.2,1,,3000,,,,1,42,LEEB,ST,0,12272f2f6e784afb8e7ca9b7ab3e6b41,"Infosatznummer, Materialnummer, Lieferant OB",kNN
23240001,700230,5500000046.0,20,14,14,84,F,,715,715.0,Z001,Y5,150560,1188652,7.894872476089267,1,E14,2000,,5300042065.0,0.0,1,14,100202000,ST,0,f17198ddf7cc4844926cb4c41b649785,"Gesamtbestand, Gesamtwert, Vertrag_Fix2, Vertragsposition OB, Einkäufer, Disponent","kNN, IForest, ECOD, COPOD"
00347014,711970,5500005990.0,10,14,14,84,F,,715,715.0,Z001,Y5,2310,1555802,673.5073593073593,1,E13,3000,,5300194026.0,0.0,1,84,080400000,ST,0,f3bbd589449148cc8d2275dfeeed5fb9,"Disponent, Dispolosgröße, Vertrag_Fix2, Gesamtwert","kNN, IForest"
00310893,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z7,4510,1526325,338.43126385809313,1,,3000,3000.0,5300196956.0,0.0,1,29,010102000,ST,0,809fbff08df94fe690125618b9ad3d9b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00100310,706611,5500008972.0,10,14,14,90,F,,708,708.0,Z011,Y5,190,24193,127.33157894736843,1,E14,2000,,5300112037.0,0.0,1,42,070300000,ST,0,cde71b7fcd2247e98f5c07705e36d3e7,"Warengruppe, Gesamtbestand, Dispolosgröße, Kalender",IForest
00100329,706611,5500008974.0,10,14,14,90,F,,708,708.0,Z011,Y6,930,13032,14.012903225806452,1,E14,2000,,5300092072.0,0.0,1,42,070300000,ST,0,48c77d2b5a784e5da0630c5465a5f7ea,"Disponent, Dispolosgröße, Kalender, DispoGruppe",IForest
24047004,701806,5500005336.0,10,4,4,60,F,,708,708.0,Z011,V4,5770,95724,16.58994800693241,100,E98,2100,,5300195403.0,0.0,2,3,060100000,ST,0,332706aa64784bbfa6c68e2525fcf51c,Dispolosgröße,"ECOD, COPOD"
34761302,702324,5500008896.0,10,14,14,140,F,,731,731.0,Z008,Y5,10980,278183,25.33542805100182,1,E14,2100,,5300072235.0,0.0,1,14,100201000,ST,0,805386147d864ca3b672d1f36029b222,"Gesamtbestand, Einkäufer, Disponent, Vertrag_Fix2","IForest, ECOD, COPOD"
00311565,701306,4600012020.0,20,42,0,0,F,,202,202.0,Z001,Y9,6200,1490693,240.43435483870968,1,E13,3000,,5300387812.0,0.0,1,182,030202000,ST,0,59bf621725c94fe380bf37cb21d9a0f7,"Gesamtbestand, Einkäufer, Warengruppe, Vertragsposition OB","kNN, IForest"
01562303,700585,5500006305.0,10,14,14,182,F,,203,203.0,Z010,Y5,0,0,0.0,1,E14,2100,,5300094965.0,0.0,1,14,130401000,ST,0,2107ffe9d2b84695866d8539eb5a18db,"Warengruppe, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
60019798,706671,5500008107.0,10,14,14,56,F,,733,733.0,Z001,Y9,2030,165204,81.38128078817734,1,E13,2100,,5300372728.0,0.0,1,42,060100000,ST,0,4f1bb8cb6c334d298373a7831cda4599,"Einkäufer, Disponent",COPOD
00240278,707032,5500003484.0,20,14,14,180,F,,708,708.0,Z011,Y5,1070,810974,757.9196261682243,1,E11,2000,,5300360019.0,0.0,1,14,090100000,ST,0,78fdb03df9a74df19e419172f311a43e,"Vertragsposition OB, Vertrag_Fix2, Gesamtwert","IForest, ECOD, COPOD"
00341324,715521,,0,0,0,0,F,,215,215.0,Z001,Y3,0,0,0.0,1,E13,3000,,,,1,84,080300000,ST,0,ba89f25e617f4d0f87513db9f56ed73b,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00490805,705025,,0,0,0,0,F,,276,276.0,Z012,Y4,630,955207,1516.2015873015873,1,E11,3000,,5300073618.0,0.0,1,63,071000000,ST,0,bb535a5c17e7459e904e3543ae4025a4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60018084,702686,5500007732.0,10,28,28,112,F,,715,715.0,Z003,Y4,210,163012,776.2476190476191,1,E13,2100,,5300368001.0,0.0,1,84,080100000,ST,0,1648e40691f142bebefaf3e7de5dca2e,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
60091626,704926,5500006176.0,10,42,42,42,F,30.0,213,213.0,Z008,X5,40,35982,899.55,1,E20,2100,,5300494367.0,3.0,1,42,010403000,ST,0,9d46e48f0bd245ad9eabb5c01942ef04,"Materialnummer, Planlieferzeit Vertrag, Dispolosgröße, Vertrag Fix1","IForest, ECOD, COPOD"
24342200,702225,5500006554.0,10,42,42,112,F,,713,713.0,Z008,TB,40,883269,22081.725,1,,2000,,5300109539.0,3.0,1,42,010402000,ST,0,a2d6031ee6b048eda513650552b2872a,"Gesamtwert, Planlieferzeit Vertrag, Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
00170142,700020,5500004157.0,10,4,4,60,F,,708,708.0,Z011,X4,14300,295309,20.650979020979022,1,E20,2000,,5300016936.0,0.0,1,4,050500000,ST,0,576db264fe2149a58699549e27acc545,"Gesamtbestand, Warengruppe","IForest, ECOD, COPOD"
60021851,703002,,0,0,0,0,F,,208,208.0,Z001,Y9,4960,2006102,404.45604838709676,1,E11,2100,,5300372837.0,0.0,1,84,110600000,ST,0,e982dcaccade4685b57e5f908ed21546,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00230248,700985,5500009032.0,10,7,7,90,F,,203,203.0,Z001,Y5,5650,3836,0.6789380530973451,1,E13,2100,,5300082387.0,0.0,1,49,090400000,ST,0,6b272fd42bc6465d9dcfa4b2ca9c7365,"Warengruppe, Gesamtbestand, Dispolosgröße, Vertrag_Fix2",IForest
00371003,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140100000,ST,0,730b0e4180344d3bb98e5ad593955c16,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60047798,717547,,0,0,0,0,F,,219,219.0,Z001,Z1,2050,4298812,2096.981463414634,1,,2100,,5300507562.0,0.0,1,180,030100000,ST,0,8385a16ac9ee4e9f9c4be56b5b6f1381,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60092683,715200,,0,0,0,0,F,30.0,231,231.0,Z013,Z3,940,2407998,2561.7,1,,2000,,5300535760.0,3.0,1,28,550100000,ST,0,624ba1d8cfe74e42ac277afc5ec776e6,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00130181,700049,5500002613.0,10,14,14,60,F,,703,703.0,Z011,Y5,290,35090,121.0,1,E11,2100,,5300057661.0,0.0,1,14,070200000,ST,0,5821c4d1708440cf829ee39d4b02b217,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
30020949,701098,,0,0,0,0,F,,279,279.0,Z001,Y4,20,8772,438.6,1,E15,3000,,,,1,42,020000000,ST,0,b99f8c3fb8df4257b9eab8e46600f078,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60036574,700813,5500008601.0,10,14,14,98,F,,733,733.0,Z011,V9,2060,3612678,1753.7271844660195,1,E21,2100,,5300388062.0,0.0,1,98,110400000,ST,0,0823e61cef3e4085bc5037bfd16795bf,"Gesamtbestand, Dispolosgröße, Gesamtwert, Vertrag_Fix2, Einkäufer, Disponent, Kalender","kNN, IForest, ECOD, COPOD"
04005264,706943,,0,0,0,0,F,,272,272.0,Z012,Z7,200,468,2.34,1000,,3000,,,,1,35,140100000,ST,0,7f43db1fa65840ce86669cbba7e3210d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60013143,702686,5500007679.0,10,28,28,112,F,,715,715.0,Z003,Y6,330,22406,67.89696969696969,1,E13,2100,,5300362101.0,0.0,1,84,080100000,ST,0,ab38b864cc47450496105c208baed6a8,"Vertrag_Fix2, Einkäufer, Disponent, Vertrag Fix1","IForest, ECOD, COPOD"
23246300,702225,5500006539.0,10,42,42,112,F,,213,213.0,Z008,Z3,28730,1195179,41.60038287504351,1,,2000,,5300057859.0,0.0,1,42,010401000,ST,0,1744806b5b994cb3924ca61414117c65,"Gesamtbestand, Einkäufer, Planlieferzeit Vertrag, Disponent",IForest
01415200UB,709741,5500003454.0,20,42,42,42,F,30.0,713,713.0,Z008,V9,300,13614,45.38,1,E18,2100,,5300377824.0,0.0,1,42,010401000,ST,0,9cdc951909654f6ab4c2c34173ff5470,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
00360064,701806,5500000595.0,10,4,4,60,F,,708,708.0,Z011,V5,3750,15821,4.218933333333333,100,E98,2100,,5300174124.0,0.0,2,4,140100000,ST,0,5d3c3f9891d045d580adc56e08a1bac9,Dispolosgröße,"ECOD, COPOD"
04101476,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,530402000,ST,0,936e5b6067ca4375ab95f3098922a11a,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00110122,702584,5500002098.0,20,28,28,84,F,10.0,203,203.0,Z010,Y9,10,4147,414.7,1,E13,2000,,5300136801.0,2.0,1,28,070700000,ST,0,a8e53aa19aa146ff8d4adb0f8272d94d,"Infosatztyp, Vertrag_Fix2, Vertragsposition OB, Sonderbeschaffungsart, Vertrag Fix1","IForest, ECOD, COPOD"
33582304,700020,5500006459.0,10,4,4,60,F,,708,708.0,Z011,X6,7240,25340,3.5,1,E20,2000,,5300048284.0,0.0,1,105,140400000,ST,0,d961d60c31c74f0f8d11ddefb1e817e5,"Gesamtbestand, Dispolosgröße","IForest, ECOD, COPOD"
60026225,702225,5500008623.0,10,42,42,112,F,30.0,713,713.0,Z004,TB,3900,1437462,368.58,1,,2000,,5300391042.0,3.0,1,42,010402000,ST,0,8623fe9957994183959137fb434ed7ea,"Gesamtbestand, Gesamtwert, Planlieferzeit Vertrag, Vertrag_Fix2, DispoGruppe, Einkäufer, Disponent, Vertrag Fix1","kNN, IForest, ECOD, COPOD"
04005936,714785,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,0.0,100,,2000,,,,1,21,131400000,ST,0,9a848b1e85dd4254be535aba781ebc73,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00381017,701218,,0,0,0,0,F,,203,203.0,Z010,Y5,660,1048534,1588.6878787878788,1,E15,2100,,5300008340.0,3.0,1,70,070100000,ST,0,3682a0fb02f1451a867671b211ebaf52,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00120711,700339,5500009012.0,10,21,21,84,F,,708,708.0,Z011,Y9,150,22162,147.74666666666667,1,E15,2100,,5300061353.0,0.0,1,42,070400000,ST,0,f304c8b3d62940a0a6a672a32edb8fcd,"Warengruppe, Disponent, Dispolosgröße, Kalender",IForest
23922002,715408,4600012661.0,40,56,0,0,F,,223,223.0,Z008,TB,190,2027053,10668.7,1,,2000,,5300436610.0,0.0,1,56,010303000,ST,0,c6a34c77b55643d1b2ab5223251d480f,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370600,700020,5500001757.0,20,4,4,60,F,,708,708.0,Z011,X5,1703530,366258,0.2149994423344467,1000,E20,2000,,5300060691.0,0.0,1,4,140300000,ST,0,f81950ac77914a9b9e56685e03370e4e,"Dispolosgröße, Vertragsposition OB","ECOD, COPOD"
00360690,706261,,0,0,0,0,F,,272,272.0,Z012,Y6,310,228,0.7354838709677419,100,E13,3000,,,,1,7,140100000,ST,0,e22c98aa3fe64f9abf32d9186c1f6936,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00350156,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2000,,,,1,21,140200000,ST,0,44d2b96d17dc4a89bb4c55128ed93d8d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60008641,715408,4600012085.0,20,42,0,0,F,30.0,223,223.0,Z004,TB,20,605886,30294.3,1,,2000,,5300436537.0,3.0,1,56,010403000,ST,0,e12e0c8a64e54b30942d75c4f04fe5a1,"Infosatztyp, Vertragsposition OB, DispoGruppe",IForest
23885515,701806,5500002054.0,10,4,4,60,F,,708,708.0,Z011,V5,570,12408,21.768421052631577,100,E98,2100,,5300186469.0,0.0,2,4,060100000,ST,0,ee49edf9d4714c4faa97fd8e0706e786,Dispolosgröße,"ECOD, COPOD"
00311214UB,702855,,0,0,0,0,F,,203,203.0,Z010,Y5,28800,6947288,241.2252777777778,1,E13,3000,,5300499784.0,0.0,1,56,030203000,ST,0,dcf924fae38a46d781802237bd92a8f4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00110893,701835,,0,0,0,0,F,,203,203.0,Z002,Z7,0,0,0.0,1,,2100,,,,1,14,140700000,ST,0,233e227b93c44d5fbd938892b1b5196f,"Infosatznummer, Materialnummer, Lieferant OB",kNN
60072188,715521,4600011773.0,10,84,0,0,F,,215,215.0,Z001,Y2,1550,2566602,1655.872258064516,1,E13,2100,,5300449907.0,0.0,1,84,080300000,ST,0,3f21260e4dcd4914a5cecb505e55d4f4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00370847,701806,5500003067.0,10,4,4,60,F,,708,708.0,Z011,V4,33750,33036,0.9788444444444444,100,E98,2000,,5300184780.0,0.0,2,4,140300000,ST,0,7cc8df23ca374ea0b91d6a55de79a60c,Dispolosgröße,"ECOD, COPOD"
00311331,702750,,0,0,0,0,F,,203,203.0,Z011,Y5,7990,1152333,144.22190237797247,1,E15,3000,,5300123475.0,0.0,1,182,030203000,ST,0,06b9ecb442dd40c088eb91b2094c03c4,"Infosatznummer, Materialnummer, Lieferant OB",kNN
34733200,715408,4600012887.0,20,56,0,0,F,30.0,223,223.0,Z004,TB,0,0,0.0,1,,2000,,5300436335.0,3.0,1,56,010403000,ST,0,3af1bcccb6ba418796dcec6855449f29,"Infosatztyp, Vertragsposition OB, DispoGruppe",IForest
00360687,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,0.0,100,E11,2100,,,,1,21,140100000,ST,0,e13ef1fe6c8f4bb091291e40d49eee72,"Infosatznummer, Materialnummer, Lieferant OB",kNN
00311358,701306,4600012030.0,20,42,0,0,F,,202,202.0,Z001,Y9,20330,1014408,49.89709788489916,1,E13,3000,,5300387808.0,0.0,1,182,030202000,ST,0,d5e94b36aca04b0284bef875986cbc67,"Gesamtbestand, Einkäufer, Warengruppe, Vertragsposition OB","kNN, IForest"
04005197,706943,,0,0,0,0,F,,208,208.0,Z001,Z1,0,0,0.0,1000,,2100,,,,1,999,130000000,ST,0,5f0b79062af148488f8f62915d3aec7d,"Infosatznummer, Materialnummer, Lieferant OB",kNN
35196900,709741,5500003555.0,20,42,42,42,F,,713,713.0,Z008,V9,380,188488,496.0210526315789,1,E18,2000,,5300372503.0,0.0,1,42,010401000,ST,0,a68e95275e574ecb8f5d9bebac0f51da,"Dispolosgröße, Planlieferzeit Vertrag, Vertragsposition OB, Vertrag Fix1, Einkäufer, Disponent, Kalender","ECOD, COPOD"
34071011,2100,,0,0,0,0,F,41.0,203,203.0,Z011,Z4,5380,429237,79.78382899628252,1,,2000,2800.0,5300199242.0,0.0,0,3,030201000,ST,0,f0c1109b75d04e2dbc47d7a84ad94824,"Sonderbeschaffungsart, Werk Infosatz, Warengruppe, Vertragsposition OB",IForest
