,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
14204,60092043,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,60.0,129558.0,1,,3000,3000.0,5300526269.0,0.0,1.0,56,070200000,ST,0
17326,00392641,701360,,0,,,,F,,206,206.0,Z012,Z1,,,1,,3000,,5300179209.0,0.0,1.0,180,520300000,ST,0
5566,80721519,702590,,0,,,,F,,203,203.0,Z008,Y6,80.0,9412.0,100,E11,2000,,5300191568.0,0.0,1.0,14,520100000,ST,0
16706,00470108,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300220770.0,0.0,1.0,14,590200000,ST,0
10063,00422435,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2100,,5300029526.0,0.0,1.0,28,010103000,ST,0
9317,23041901,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300039451.0,0.0,1.0,28,010102000,ST,0
9731,21281001,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300227375.0,0.0,1.0,42,010102000,ST,0
17310,30021112,1900,,0,,,,F,,206,206.0,Z001,Y4,,,100,E11,2000,,5300160890.0,0.0,1.0,5,020102000,ST,1
14666,21266200UB,704955,,0,,,,F,,228,228.0,Z001,Z4,,,1,,2100,,5300074622.0,0.0,1.0,42,10401000,ST,0
14330,27034602,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300260872.0,0.0,1.0,56,10502000,ST,0
17537,60063600,715646,,0,,,,F,,228,228.0,Z010,Y2,,,100,E13,2100,,5300504701.0,0.0,1.0,28,10102000,ST,0
4373,33649208,702225,,0,,,,F,,213,213.0,Z008,Z2,,,1,,2000,,5300050729.0,0.0,1.0,56,010301000,ST,0
18297,30020394UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,100,,3000,,5300123215.0,0.0,1.0,3,10102000,ST,0
10505,28242140,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300264804.0,0.0,1.0,42,10402000,ST,0
2878,00311583,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2100,,5300191772.0,0.0,1.0,84,110200000,ST,0
12577,28135000,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300262896.0,0.0,1.0,999,010401000,ST,0
3579,33420400UB,2000,,0,,,,F,40.0,202,202.0,Z012,Z6,,,1,,3000,3000.0,5300274323.0,0.0,1.0,42,10402000,ST,0
14351,00385632,708008,,0,,,,F,,203,203.0,Z008,Y2,,,100,E11,2100,,5300167325.0,0.0,1.0,14,120000000,ST,0
8710,00420867,701085,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2000,,5300025562.0,0.0,1.0,14,010103000,ST,0
13733,04003664,701348,,0,,,,F,,206,206.0,Z001,Z1,,,1000,,2000,,5300195952.0,0.0,1.0,42,130600000,ST,0
3739,24903700UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300255275.0,0.0,1.0,42,10401000,ST,0
6066,00360722,701806,,0,,,,F,,208,208.0,Z011,V4,950.0,1901.0,100,E98,2100,,5300184598.0,0.0,2.0,14,140100000,ST,0
18155,60031518,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300384423.0,0.0,1.0,84,80100000,ST,0
4105,24409400,2100,,0,,,,F,41.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300198299.0,0.0,1.0,32,550100000,ST,0
17143,95140224UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z5,,,100,,3000,3000.0,5300305691.0,0.0,1.0,42,10102000,ST,0
13365,80830405,702590,,0,,,,F,,203,203.0,Z008,Y6,10.0,737.0,100,E11,2100,,5300527583.0,0.0,1.0,14,520100000,ST,0
16424,30021237,700000,,0,,,,F,,279,279.0,Z001,Y4,160.0,6098.0,100,E11,3000,,5300172276.0,0.0,1.0,35,010102000,ST,0
12472,00393916,709186,,0,,,,F,,206,206.0,Z001,Z7,3380.0,94809.0,100,,2100,,5300155307.0,0.0,1.0,30,530300000,ST,0
11300,23776300UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z3,,,1,,3000,3000.0,5300237605.0,0.0,1.0,42,10401000,ST,0
18073,00100829,700222,,0,,,,F,,272,272.0,Z012,Y5,2970.0,85536.0,100,E11,3000,,5300142523.0,0.0,1.0,14,070300000,ST,0
14021,00120942,705086,,0,,,,F,,208,208.0,Z001,Y9,,,1,E12,2700,,5300170624.0,0.0,1.0,42,070400000,ST,0
15764,95173005,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2000,,5300154124.0,0.0,1.0,105,110400000,ST,0
8091,00310985,2100,,0,,,,F,41.0,202,202.0,Z012,Z4,,,1,,3000,3000.0,5300366339.0,0.0,1.0,90,030202000,ST,0
4101,00393855,705680,,0,,,,F,,206,206.0,Z001,Z1,,,1,,3000,,5300119240.0,0.0,1.0,30,520000000,ST,0
2300,37035000UB,2100,,0,,,,F,41.0,228,228.0,Z012,Z1,,,1,,3000,2000.0,5300199944.0,0.0,1.0,999,0,ST,0
7725,00420291,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300217941.0,0.0,1.0,999,10103000,ST,0
16064,00380155,700020,,0,,,,F,,708,708.0,Z011,X4,,,1,E20,2100,,5300005351.0,0.0,1.0,12,140300000,ST,0
17869,23259996,703001,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300123352.0,0.0,1.0,140,090300000,ST,0
12516,23583900UB,700000,,0,,,,F,,223,223.0,Z001,V3,,,1,E19,2100,,5300175156.0,0.0,1.0,28,10401000,ST,0
9675,30020013,701098,,0,,,,F,,279,279.0,Z001,Y4,280.0,4797.0,100,E15,3000,,5300100516.0,0.0,1.0,35,010102000,ST,0
10126,60101872,709558,,0,,,,F,,228,228.0,Z001,Y3,,,1,E15,2000,,5300508119.0,0.0,1.0,28,10401000,ST,0
8404,60077698,715200,,0,,,,F,,232,232.0,Z001,Z1,,,1,,2100,,5300541502.0,0.0,1.0,999,10402000,ST,0
12594,37021001UB,700151,,0,,,,F,,233,233.0,Z011,Y4,,,1,E15,2100,,5300150765.0,0.0,1.0,42,60100000,ST,0
346,60079584,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300463985.0,0.0,1.0,3,10403000,ST,0
1175,60006106,705960,,0,,,,F,,278,278.0,Z012,Z1,,,1,,3000,,5300407349.0,0.0,1.0,999,00,ST,1
15926,24650800,2100,,0,,,,F,41.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300198490.0,0.0,1.0,42,10403000,ST,0
1355,04007894,700699,,0,,,,F,,272,272.0,Z012,Y4,210.0,1036982.0,1,E13,3000,,5300173481.0,0.0,1.0,140,070200000,ST,0
15685,00390197,707605,,0,,,,F,,215,215.0,Z001,V8,,,1,E98,2100,,5300503668.0,0.0,1.0,28,530402000,ST,1
12783,60031056,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,10.0,4719.0,1,,3000,3000.0,5300383743.0,0.0,1.0,29,010102000,ST,0
17996,95130266,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300304992.0,0.0,1.0,42,10502000,ST,0
5937,04003449,707779,,0,,,,F,,206,206.0,Z001,Z2,,,1,,2100,,5300124404.0,0.0,1.0,21,100202000,ST,0
7198,00290355,2000,,0,,,,F,40.0,203,203.0,Z012,Y3,130.0,297475.0,1,E11,3000,3000.0,5300207162.0,0.0,1.0,60,131100000,ST,0
17626,60102794,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300529680.0,0.0,1.0,10,00,ST,0
3474,04001469,708174,,0,,,,F,40.0,207,207.0,Z001,Z1,,,1000,,2100,,5300135583.0,0.0,1.0,3,100201000,MM,1
13734,24460600UB,700119,,0,,,,F,,228,228.0,Z001,Y2,,,1,E15,2100,,5300173211.0,0.0,1.0,42,10403000,ST,0
1119,00100228,702236,,0,,,,F,,208,208.0,Z011,Y2,40.0,2156.0,1,E11,3000,,5300000523.0,0.0,1.0,42,070300000,ST,0
18672,27032205,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2100,,5300034290.0,0.0,1.0,28,010102000,ST,0
12153,04007496,707144,,0,,,,F,,279,279.0,Z001,Y4,80.0,1464.0,100,E11,3000,,5300164995.0,0.0,1.0,56,100000000,ST,1
4328,34855216,700585,,0,,,,F,,203,203.0,Z010,Y5,,,1,E14,2100,,5300156245.0,0.0,1.0,14,130401000,ST,0
15102,95163822UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300309162.0,0.0,1.0,999,10102000,ST,0
12282,60046744,702686,5500007876.0,10,28.0,28.0,112.0,F,,715,715.0,Z003,Y4,390.0,82296.0,1,E13,2000,,5300410722.0,0.0,1.0,84,80600000,ST,0
4915,34310502,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300054172.0,0.0,1.0,28,010102000,ST,0
7089,23031501,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,40.0,6499.0,1,,3000,3000.0,5300197206.0,0.0,1.0,29,010102000,ST,0
11375,91030002,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,2100,,5300054139.0,0.0,1.0,3,060100000,ST,0
3669,00385891,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,80.0,368.0,100,E11,3000,3000.0,5300214742.0,0.0,1.0,140,140100000,ST,0
1862,01566700UB,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300164712.0,0.0,1.0,56,10501000,ST,0
8010,00392642,701360,,0,,,,F,,206,206.0,Z012,Z1,,,1,,3000,,5300179207.0,0.0,1.0,100,520300000,ST,0
13882,30126400UB,1000,,0,,,,F,,991,991.0,Z001,Z1,,,1,,2000,,5300548484.0,0.0,1.0,3,10102000,ST,0
12148,24612113,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300249989.0,0.0,1.0,999,550100000,ST,0
15316,23245801,702225,,0,,,,F,,221,221.0,Z001,Z7,3210.0,134983.0,1,,3000,,5300057828.0,0.0,1.0,28,010102000,ST,0
2993,00170191,700585,,0,,,,F,,203,203.0,Z010,Y5,,,100,E14,2000,,5300017217.0,0.0,1.0,14,140700000,ST,0
18319,60043642,702590,,0,,,,F,,203,203.0,Z008,Y6,10.0,455.0,100,E11,2100,,5300418178.0,0.0,1.0,14,520100000,ST,0
8237,04105997,1900,,0,,,,F,,219,219.0,Z001,Z7,,,1,,2100,,5300135345.0,0.0,1.0,5,130600000,ST,0
17851,95141026,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300305723.0,0.0,1.0,999,550100000,ST,0
1166,00385414,700056,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300069809.0,0.0,1.0,56,130000000,ST,0
16881,23277800UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300023901.0,0.0,1.0,3,10401000,ST,0
9986,04004154,1900,,0,,,,F,,272,272.0,Z012,Y4,,,1,E11,3000,,5300119022.0,0.0,1.0,10,090300000,ST,0
2319,04007789,707144,,0,,,,F,,206,206.0,Z001,Y4,230.0,1956.0,100,E11,2000,,5300171057.0,0.0,1.0,42,100202000,ST,0
13338,60036579,708038,,0,,,,F,,215,215.0,Z001,Y6,160.0,43003.0,1,E11,2000,,5300388688.0,0.0,1.0,84,080100000,ST,0
2439,00200011,701256,,0,,,,F,,215,215.0,Z001,Y2,,,1,E13,2100,,5300002251.0,0.0,1.0,35,100100000,ST,0
6024,23023309,700000,,0,,,,F,,723,723.0,Z001,X3,,,1,E20,2000,,5300096720.0,0.0,1.0,28,010502000,ST,0
2641,31032401,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300270212.0,0.0,1.0,28,10102000,ST,0
2360,00385796,703870,,0,,,,F,,707,707.0,Z012,Z3,3740.0,240558.0,1,,2000,,5300123078.0,0.0,1.0,1,040300000,ST,1
16571,00380566,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300213774.0,0.0,1.0,42,130000000,ST,0
5900,33010105,702225,,0,,,,F,,221,221.0,Z001,Z7,2920.0,4166.0,100,,3000,,5300042128.0,0.0,1.0,28,010102000,ST,0
15927,28022902UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z5,,,1,,3000,3000.0,5300261444.0,0.0,1.0,42,10102000,ST,0
16008,00346898,2000,,0,,,,F,40.0,215,215.0,Z001,Y4,,,1,E13,2100,2100.0,5300211269.0,0.0,1.0,3,080100000,ST,0
8161,00386125,708008,,0,,,,F,,998,998.0,Z001,Z1,,,100,,2100,,5300186576.0,0.0,1.0,14,120000000,ST,0
7527,60093645,700020,,0,,,,F,,208,208.0,Z011,X4,2430.0,31921.0,100,E20,2000,,5300500695.0,0.0,1.0,42,140200000,ST,0
3800,60031910,700000,,0,,,,F,,279,279.0,Z001,Z7,,,100,,3000,,5300522523.0,0.0,1.0,28,010502000,ST,0
2393,00170088,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,370.0,1073.0,1,E13,3000,3000.0,5300203696.0,0.0,1.0,35,050100000,ST,1
5800,34952512UB,2100,,0,,,,F,41.0,213,213.0,Z012,Z5,,,1,,3000,3000.0,5300199827.0,0.0,1.0,42,10405000,ST,0
11620,60104202,702236,,0,,,,F,,708,708.0,Z001,Z1,20.0,1844.0,1,,2100,,5300537925.0,0.0,1.0,42,070400000,ST,0
17075,24092702,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300242296.0,0.0,1.0,42,010102000,ST,0
14915,00330356,700574,,0,,,,F,,233,233.0,Z011,Y3,,,1,E13,2100,,5300146958.0,0.0,1.0,91,110400000,ST,0
5272,60080559,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300462576.0,0.0,1.0,10,10102000,ST,0
13043,04007250,706815,,0,,,,F,,272,272.0,Z012,Y4,110.0,43775.0,1,E13,3000,,5300165081.0,0.0,1.0,42,070600000,ST,1
12156,04000944,700222,,0,,,,F,,272,272.0,Z012,Y5,120.0,8899.0,100,E11,3000,,5300120668.0,0.0,1.0,14,070300000,ST,0
5346,23299200UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z3,,,1,,3000,3000.0,5300232593.0,0.0,1.0,42,10401000,ST,0
8999,90230247,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300300085.0,0.0,1.0,999,520200000,ST,0
6863,60104216,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300529787.0,0.0,1.0,10,00,ST,0
17641,00240130,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2100,,5300009843.0,0.0,1.0,21,110000000,ST,0
3635,34064203,702225,,0,,,,F,,221,221.0,Z001,Z7,,,1,,2000,,5300046249.0,0.0,1.0,28,010102000,ST,0
4308,00421278,702533,,0,,,,F,,206,206.0,Z001,Z1,,,1,,2100,,5300027283.0,0.0,1.0,7,010103000,ST,0
16577,04005277,707165,,0,,,,F,,206,206.0,Z001,Z1,,,100,,2000,,5300108970.0,0.0,1.0,14,080600000,ST,0
9144,23704000,2100,,0,,,,F,41.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300405186.0,0.0,1.0,42,10401000,ST,0
12441,28123101,2000,,0,,,,F,40.0,221,221.0,Z001,Z6,,,1,,2100,2100.0,5300262717.0,0.0,1.0,3,10102000,ST,0
2534,04005819,707165,,0,,,,F,,272,272.0,Z012,Z1,170.0,99331.0,1,,3000,,5300138121.0,0.0,1.0,21,131500000,ST,0
14851,00120243,706985,,0,,,,F,,708,708.0,Z010,Y2,10.0,1224.0,1,E13,2100,,5300359343.0,0.0,1.0,42,070400000,ST,0
10864,60077717,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300456918.0,0.0,1.0,20,010401000,ST,0
10670,60039942,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300392532.0,0.0,1.0,70,010401000,ST,0
11860,23212001,700119,,0,,,,F,40.0,228,228.0,Z001,Y2,,,1,E15,2100,,5300041493.0,0.0,1.0,42,010103000,ST,0
18229,95185011UB,2000,,0,,,,F,40.0,205,205.0,Z012,Z1,,,1,,3000,3000.0,5300312650.0,0.0,1.0,999,10401000,ST,0
10476,00360745,701806,,0,,,,F,,272,272.0,Z012,Y6,380.0,128.0,100,E13,3000,,5300184726.0,0.0,1.0,7,140100000,ST,0
7969,00360370,701806,,0,,,,F,,208,208.0,Z008,X5,1000.0,4107.0,100,E99,2700,,5300174220.0,0.0,1.0,4,140100000,ST,0
5312,60041330,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300393183.0,0.0,1.0,3,10401000,ST,0
4128,21275502UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300227170.0,0.0,1.0,999,10102000,ST,0
14129,33792101,700535,,0,,,,F,,233,233.0,Z011,Z1,410.0,606226.0,1,,3000,,5300090494.0,0.0,1.0,21,110200000,ST,0
8863,00400826,703555,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2100,,5300019054.0,0.0,40.0,56,131000000,ST,0
3223,24796561,700348,,0,,,,F,,233,233.0,Z011,Y3,,,1,E13,2100,,5300189902.0,0.0,1.0,68,100202000,ST,0
13814,60025049,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300420127.0,0.0,1.0,42,10401000,ST,0
3559,60068045,708008,,0,,,,F,,996,203.0,Z008,Y2,,,100,E11,2000,,5300449429.0,0.0,1.0,999,520200000,ST,0
14806,04006368,707165,,0,,,,F,40.0,206,206.0,Z001,Z7,,,100,,2100,,5300138745.0,0.0,1.0,3,090300000,ST,0
6259,00346321,701230,,0,,,,F,,207,207.0,Z001,Z7,,,100,,2000,,5300174388.0,0.0,1.0,30,080600000,ST,0
7224,33422806,711636,,0,,,,F,,728,728.0,Z010,Y3,230.0,2564.0,100,E11,2000,,5300552272.0,0.0,1.0,28,010502000,ST,0
11015,21268306,2000,,0,,,,F,72.0,723,723.0,Z001,Z6,,,1,,3000,3000.0,5300226906.0,0.0,1.0,28,10102000,ST,0
17685,00346677,708038,,0,,,,F,,215,215.0,Z001,Y6,100.0,6262.0,1,E11,2000,,5300139207.0,0.0,1.0,84,080100000,ST,0
4325,37211001UB,700000,,0,,,,F,,723,723.0,Z001,X3,,,100,E20,2000,,5300190237.0,0.0,1.0,21,10102000,ST,0
4509,34483900UB,702225,,0,,,,F,,213,213.0,Z008,Z2,,,1,,2100,,5300042721.0,0.0,1.0,56,10401000,ST,0
15052,00190172,700000,4600012300.0,10,42.0,,,F,,223,223.0,Z001,X2,260.0,69646.0,1,E20,3000,,5300076903.0,0.0,1.0,42,10401000,ST,0
18090,00400440,702005,,0,,,,F,,206,206.0,Z001,Z1,,,1000,,2100,,5300018362.0,0.0,1.0,21,010301000,MM,1
18102,34687100UB,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,1,,3000,2700.0,5300283094.0,0.0,1.0,999,10401000,ST,0
13287,23651105,700151,,0,,,,F,,233,233.0,Z011,Y4,170.0,5251.0,1,E13,3000,,5300039362.0,0.0,1.0,28,060100000,ST,0
15510,24419201UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300246681.0,0.0,1.0,42,10102000,ST,0
12294,04003686,701348,,0,,,,F,,206,206.0,Z001,EX,,,1,,2000,,5300112190.0,0.0,1.0,14,090300000,ST,0
16051,04008151,707144,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300179492.0,0.0,1.0,49,131400000,ST,0
15262,00394236,2000,,0,,,,F,40.0,206,206.0,Z001,Y2,,,1,E12,3000,3000.0,5300353690.0,0.0,1.0,28,530300000,ST,0
18328,80361308,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300294956.0,0.0,1.0,999,520100000,ST,0
10842,25020342,1900,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300079817.0,0.0,1.0,5,060100000,ST,0
6549,95173638,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300310228.0,0.0,1.0,42,010304000,ST,0
12037,36021157,1900,,0,,,,F,,206,206.0,Z001,Y4,,,1,E11,2000,,5300174745.0,0.0,1.0,5,010102000,ST,0
3302,60028106,702584,,0,,,,F,,276,276.0,Z012,Y4,190.0,51563.0,1,E13,3000,,5300385974.0,0.0,1.0,280,071000000,ST,0
9598,00380621,700612,,0,,,,F,,206,206.0,Z001,Z1,510.0,39845.0,100,,2000,,5300095053.0,0.0,1.0,14,120000000,ST,1
8048,34659800UB,1000,,0,,,,F,,991,991.0,Z008,Z4,,,1,,2100,,5300169667.0,0.0,1.0,42,10401000,ST,0
483,04007867,708362,,0,,,,F,,203,203.0,Z001,Z1,,,1,,2000,,5300172807.0,0.0,1.0,70,070200000,ST,1
7663,60059904,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300427425.0,0.0,1.0,84,80100000,ST,0
11009,23980100UB,704926,,0,,,,F,30.0,223,223.0,Z001,Z1,,,1,,2100,,5300072275.0,3.0,1.0,42,10402000,ST,0
967,34764004UB,700000,,0,,,,F,,723,723.0,Z001,V3,,,1,E19,2100,,5300112458.0,0.0,1.0,21,10102000,ST,0
17644,95193166,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300313373.0,0.0,1.0,42,0,ST,0
8360,60037257,701806,,0,,,,F,,208,208.0,Z011,V4,,,100,E98,2100,,5300409168.0,0.0,2.0,14,140100000,ST,0
16528,95120619UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300304540.0,0.0,1.0,42,10401000,ST,0
3984,31882505,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300273042.0,0.0,1.0,25,10304000,ST,0
323,60075860,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300454857.0,0.0,1.0,20,10102000,ST,0
13017,60068057,708008,,0,,,,F,,996,203.0,Z008,Y2,,,100,E11,2100,,5300449434.0,0.0,1.0,999,520200000,ST,0
11436,00360203,2000,,0,,,,F,40.0,264,264.0,Z008,Z2,,,100,,3000,3000.0,5300212202.0,0.0,1.0,49,140100000,ST,0
6535,00400487,2000,,0,,,,F,72.0,206,206.0,Z012,Z7,,,1000,,3000,3000.0,5300063531.0,0.0,1.0,28,010301000,MM,0
15529,95051208,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300301150.0,0.0,1.0,10,550100000,ST,0
3310,60022481,2100,,0,,,,F,41.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300375896.0,0.0,1.0,42,010402000,ST,0
2578,60095804,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,50.0,19865.0,1,,3000,3000.0,5300500200.0,0.0,1.0,10,010401000,ST,0
11231,498840,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300294201.0,0.0,1.0,28,130000000,ST,0
14127,95080064,700723,,0,,,,F,,203,203.0,Z002,Y4,3530.0,172898.0,1,E13,2000,,5300055758.0,0.0,1.0,70,020000000,ST,1
16263,25020938,700000,,0,,,,F,,279,279.0,Z001,Y4,,,1,E13,3000,,5300522469.0,0.0,1.0,28,010502000,ST,0
907,00270266,701348,,0,,,,F,,206,206.0,Z002,Z2,,,1,,2000,,5300008142.0,0.0,1.0,14,131400000,ST,0
1576,24875900UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300145331.0,0.0,1.0,3,10401000,ST,0
16400,00280216,700816,,0,,,,F,,708,708.0,Z001,Z1,,,1,,2100,,5300013812.0,0.0,1.0,112,130700000,ST,1
2039,23474700,2000,,0,,,,F,40.0,224,224.0,Z012,Z7,30.0,9983.0,1,,3000,3000.0,5300545945.0,0.0,1.0,28,010401000,ST,0
15874,80430188,2000,,0,,,,F,40.0,203,203.0,Z012,Y3,,,100,E11,3000,3000.0,5300295048.0,0.0,1.0,999,520100000,ST,0
15347,23063703UB,1000,,0,,,,F,,991,991.0,Z008,TB,,,1,,3000,,5300040239.0,0.0,1.0,3,10102000,ST,0
1339,28292004,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300265279.0,0.0,1.0,999,10304000,ST,0
5280,00345055,711970,,0,,,,F,,215,215.0,Z012,Y2,20.0,73007.0,1,E13,3000,,5300193794.0,3.0,1.0,84,080100000,ST,0
12620,60043183,700535,,0,,,,F,,233,233.0,Z011,Z7,,,1,,2000,,5300394515.0,0.0,1.0,21,110400000,ST,0
15468,00360478,700020,5500001660.0,10,4.0,4.0,60.0,F,,708,708.0,Z011,X4,7590.0,1602.0,100,E20,2000,,5300019755.0,0.0,1.0,4,140100000,ST,0
10134,00370761,706261,,0,,,,F,,264,264.0,Z010,Y4,,,100,E11,2000,,,,1.0,21,140100000,ST,0
5610,60058244,700535,,0,,,,F,,233,233.0,Z011,Z3,,,1,,2000,,5300551470.0,0.0,1.0,133,110400000,ST,0
12074,29150801,702225,,0,,,,F,42.0,221,221.0,Z012,Z7,,,100,,2000,,5300037535.0,0.0,1.0,1,010102000,ST,0
3295,04002744,702259,,0,,,,F,,203,203.0,Z001,Y4,,,1,E11,2000,,5300106751.0,0.0,1.0,14,070200000,ST,0
4860,23962200UB,702225,,0,,,,F,,213,213.0,Z008,Z2,,,1,,2100,,5300025346.0,0.0,1.0,56,10401000,ST,0
8854,00390965,700467,,0,,,,F,,206,206.0,Z002,Z2,,,1,,2000,,5300170943.0,0.0,1.0,30,530500000,ST,1
2554,04005261,706943,,0,,,,F,,208,208.0,Z001,Z1,,,1000,,2100,,5300118000.0,0.0,1.0,45,130700000,ST,1
15560,00210560,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300204696.0,0.0,1.0,21,50500000,ST,1
13727,60068323,708008,,0,,,,F,,206,206.0,Z001,Z7,,,100,,2000,,5300462835.0,0.0,1.0,30,520200000,ST,0
4401,01261500UB,700000,,0,,,,F,,223,223.0,Z001,X2,,,1,E20,2000,,5300172443.0,0.0,1.0,35,10401000,ST,0
8766,04007829,706693,,0,,,,F,,208,208.0,Z001,Y4,,,100,E13,2000,,5300171629.0,0.0,1.0,21,100202000,ST,1
13819,60049872,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,2100.0,5300414688.0,0.0,1.0,84,080100000,ST,0
14874,00230109,702565,5500003525.0,10,14.0,14.0,90.0,F,,206,206.0,Z003,Y2,3940.0,92966.0,1,E15,2000,,5300005675.0,0.0,1.0,70,90400000,ST,1
6097,24018943,700230,5500001887.0,20,14.0,14.0,84.0,F,,715,715.0,Z001,Y4,1070.0,1758.0,100,E14,3000,,5300087190.0,0.0,1.0,14,100202000,ST,0
2519,60026605,2000,,0,,,,F,40.0,989,998.0,Z012,Z1,,,1,,3000,3000.0,5300380892.0,0.0,1.0,999,0,ST,0
3852,00100480,706611,,0,,,,F,,708,708.0,Z011,Y6,,,100,E14,2100,,5300092228.0,0.0,1.0,42,070300000,ST,0
